GeneID,x1,x2,x3,x4,x5,x6,x7,x8,x9
NFKBIA,1.1299490752619674,1.0744248743014797,1.006468452050292,1.2823080936188247,1.567577223377031,2.301273665411875,0.827191234265588,0.7258000239320788,1.031473055625545
DUSP16,0.936608720859042,0.8380530595517676,0.9717442255939208,0.7067062578374556,0.9213047107817636,0.6368160309926746,0.3920938965555339,0.6105371220417074,0.7934131501279171
SLC20A1,0.8720470068890449,0.8453196047507074,0.9063215807056106,0.6405817950764688,0.8643210163534156,0.7457440005982056,0.729264691555845,0.9159884079778344,1.204900100907403
TNFAIP3,0.9156192432933754,0.7121570685661541,0.8675089379448977,0.94813867667707,1.365750660822422,1.949919587262345,1.567167413162383,0.8928500646051194,1.0439496463472004
NCOA5,1.2411888484114295,1.1471788303197292,1.1991769924866218,1.2823902333489592,1.1852415128224512,1.4906549476519,2.544870349440368,1.6963333919104064,1.3389915797741176
NNMT,0.9935672172509388,1.0595975419380963,0.972136560458004,1.4408182602882618,1.0376297624791595,1.306438158359107,0.8902862759939059,0.4007594956419913,0.3812298473060163
PIM1,0.6955086869246594,0.7370346814005795,0.7163188008954331,0.5751920685148306,0.7621862063907849,0.6730732641984866,0.3614725166733734,0.5882794857044981,0.6279422936563189
E2F7,0.8395437460078155,0.7432932650695849,0.8494870295214717,0.6128749016974893,0.813444218822336,0.6991470746113086,1.340267884761611,1.2149044566121097,1.1165529439036868
MRTO4,1.0905051450337149,1.1888009969639153,1.1647804676014464,1.367913094914144,1.1749304116530368,1.4821498411688896,1.514440134914772,1.5225145017050752,1.1530945484579331
PDE4D,0.9064358880968464,0.8710288335746793,0.9625615158158464,1.01862006189144,0.9656698365542696,0.6879577603835628,0.2915947316188673,0.4945899634689344,0.6050268347052433
LRATD2,0.9046074612426872,0.9305355172862252,0.8718611357080279,0.6586391687701991,0.9109725545424012,0.6666088122219553,0.5700866951149393,0.8138086826845071,0.8761926344890578
NUAK1,1.1642160784949058,1.1982081888216491,1.1402440692953106,1.0595445420801843,1.3175425015173203,1.6261992916675954,2.167430937817693,1.2422051233806557,0.9032607903838284
DUSP6,0.6781734933406719,0.7637932644868658,0.7843624948200826,0.7000342652684269,0.7865179181917589,0.6850485504542052,1.0343982868662194,0.908857614793783,0.8765363726453695
RPF2,0.9112244224162424,0.8763078074306704,0.8987291305526663,1.0137879369910772,0.8957979583491048,0.9824271087126392,1.1240681279611069,1.2577201598000127,1.0934233813115155
NAGS,1.0404067312306695,0.9951902874781005,0.894549474456515,0.6212696469829134,0.8307361840582681,0.4566216210414955,0.4469082072481788,1.1478732752396537,1.1452608929766876
IL1B,0.7687201838233385,0.7593352641504447,0.7647473227712028,0.7250846631819378,0.7850529936223686,0.8425517196764957,1.2013638392947588,0.58198707258518,0.6229473163971906
HES1,0.9856868989037624,0.8335032240062645,0.8274622010940988,1.3016828594833172,1.9832163825213125,10.024546789260372,3.0152623496133604,1.8650476537754168,0.8037195188295566
SCD,1.0520282830708372,0.9950152626741668,1.0413051658158596,0.8870184718740945,1.0495203225528278,0.8826856401493723,1.1057472309718808,0.8190236000447099,0.8600320300294273
PHLDA1,0.7147932825657431,0.6793426239897215,0.7408484097552518,0.6064916958301986,0.7138502577666803,0.5952747881173024,1.0213497294552634,0.7579778997256407,0.8424849881907964
PLAU,1.1082336124051333,1.101736658527641,1.0037463208716104,1.1049786164170945,1.0287675834176695,1.3843127419101748,1.7148932453293553,0.8003901644855441,0.7554520197308962
ZNF207,0.905246989957209,0.8167320023651111,0.911291804503329,0.9583088237370244,0.8615021600152807,1.038230954723223,1.4890359479385484,1.535141549916755,1.0506864430533331
ADAMTS1,1.137730264635708,1.121257064458895,1.0464634230798031,1.5042407875810655,1.7718638268670184,1.6809441281444966,1.7679177702749058,1.2402344922997683,0.9125050129633908
DUSP1,0.8385632491811014,0.801970409378703,0.8313834069857173,1.1615889056671616,0.885950691107408,0.4324708342130465,0.5110214344589762,0.4215332643631513,0.491532520106313
LDLR,0.9461714698673424,0.8234247013308356,0.8569428388788406,0.6611775349889019,0.9749536980855122,0.9118844788603516,0.8849749048772654,0.6469003227100921,0.8555791970160154
KRT7,1.0512123643115048,1.2368537738477483,1.1056639180864098,1.081721384660303,1.0948261426858068,1.1860026578226397,1.0806607922295222,0.9619480569211118,0.791390754119478
DNTTIP2,0.991670480721823,0.962917180987759,1.0066751133880798,1.177937898717084,1.0666778570101838,1.2946584423732093,1.744116289087709,1.3344263814396613,1.0126909462003986
HSPA8,1.0998017067921388,1.1396933204131607,1.1704956109859772,1.455414389257643,1.1347216450923598,1.5632561817662023,1.8527933038989568,1.8534053651045288,1.227434317790613
PDE7B,1.050701599628482,1.0289904799873244,1.1216981737929617,1.057785647904269,1.1357018652929336,0.9329298597143696,0.494050157054284,0.3765257086718564,0.7015954935030093
SNAI2,1.2790691822186755,0.933221358208468,1.062928821568165,1.3999988664965783,1.2389899346181432,1.7545562334452969,2.4222039070134334,1.3033639177305252,0.9966059957944036
DUSP4,1.030605730291721,1.0358784693004996,1.0046283858669809,0.772739735476366,0.9437173018120304,0.5908720454352722,0.7626722321329555,0.826454597235732,0.8595351626628366
SLC7A5,1.1623677209047778,1.1607495867548645,1.1896945218457615,1.0940959373212016,1.1585677883348855,1.1348608441172847,1.9082404559267865,2.026673844978258,1.0442920074844493
SRSF5,1.0882490736917263,1.14800037610893,1.0283252439149115,1.6725849555360368,1.5037027830088516,1.943070996006233,1.696926797706362,0.6935239272902873,0.7970217041814937
F11R,1.022144306713361,1.0589849814361951,0.939592839572443,0.9179361238678015,1.0488707038963687,0.9185220002601948,0.7739552836130515,0.6492346971213919,0.7232557349076149
PLPP3,1.1578741818254163,1.2231887617903343,1.1409836026045408,1.734573611561722,1.2202766801580216,1.2678414795100084,1.6782462073148623,0.9509183724372126,0.8830746278999387
OTUD1,0.8145613347368241,0.9044688886722476,0.8808205153722551,0.8717821585779382,0.8058964858481192,0.5384272194420318,0.4704816544389149,0.723119051192913,0.7426303778864056
ANKRD1,0.9503177616743034,1.0370317489237812,0.9976527977090788,1.0599213845018174,0.9888622295520282,1.1881315416957192,1.2805603128828782,0.6686144537456282,0.732110997784891
INSIG1,0.87125451208813,0.7852041103468259,0.8006799012571,1.0739828258802573,0.9363802970669668,1.5170657437698276,2.381241349052898,0.5785775072921886,0.7655197090227364
RBMX,0.9935872219334762,0.9661402349729036,1.007277170329366,1.2874854118896926,0.9836259185766564,1.188465675196131,1.5068791332937426,1.4617257915113595,1.1218887975531315
RPSAP52,1.0685485829287318,0.9944167296218452,0.8714846044782573,1.2309311693606393,0.9926163769032892,1.0011611519044656,0.3958457010967466,0.3039196379092728,0.7779964532356662
METTL1,1.0476574559611758,1.058689973578764,1.0301896879730024,1.18661932962366,1.102381910366271,1.2205537146976495,1.558729507789869,1.4060429500466745,1.238160501535745
LIPH,1.012135697111938,1.0932159731669484,1.1014860964253963,0.8821075808464416,1.049808779058361,1.0004107831340543,0.7280248378549433,0.4169754001961562,0.6506465438315532
FST,0.8820947619923836,0.862649175928873,0.8748518471581592,0.96840625038122,0.9815356165423326,0.9304349894598,1.4897983338551355,0.8267130588377991,0.6318008321266514
CCAR1,0.9870357954282568,0.8657800541610303,1.0059594160907053,0.8561312996454533,0.9264097152826946,0.8137666567039,1.2363050619555802,1.5251937398289068,1.1660477314008455
LARP6,1.0118993117411492,1.1486598020867598,0.9518284179390444,0.8213258729881464,0.9304974867338264,0.8148831521802385,0.5569853818266542,0.8256188518685471,0.9982565904577876
SERPINB1,0.928073277676217,0.9910388056289824,0.9805891326079348,1.1718907684344175,0.9545452189435668,1.1463674422384371,1.0361320357297668,0.6728450156638852,0.5381730028783238
CSRNP1,1.0777525965050685,0.9520119203364624,0.9903545568050788,0.9428736721636538,1.6325597517804755,2.983937401158906,1.38998598970422,1.0255148638798253,0.8942842976565635
KDM5B,1.053546383495118,0.9617760479222782,1.0335401485300186,0.6909330494965463,0.9581746872294946,0.6851209864082498,0.6818831478946366,0.9396037945939202,0.8924932034782651
KRT19,1.1711546868695843,1.4082644487488991,1.1377492265400029,1.0976765988326005,1.1915343603753197,1.2019932011484664,0.849065389099289,0.5799892223406939,0.7660002931966846
PMM2,1.224924924062198,1.2572858581716364,1.1380197156519014,1.4972131925832015,1.199421593527314,1.5426604976423712,2.000021180855746,1.510254788129936,1.0204651460096077
ERRFI1,0.8449301169489682,0.8522301200821966,0.8358471870931864,0.731668066726117,1.0722806916889986,1.1531346444346866,1.1740335584784276,1.0219852190836265,0.9660286606953368
NFKBIZ,0.7021730746867246,0.5787162837884952,0.6517552634100352,1.1226560637150151,1.308131998492733,1.2320162851185406,0.8197012166469118,0.8159599150230507,0.92491170086682
SNX9,1.019066617480519,0.9407728933722715,0.949068455134046,0.8319298306972917,0.9645335976811252,0.8703567598386174,0.8530414147471351,0.7203013494147331,0.8282770211933183
RND3,0.9523566033272476,0.9667665996744252,1.0018989392040931,1.4138176466357717,1.4242327541687136,1.53618826183133,1.2365865382860768,0.90044502663818,0.7457121074638746
KLHL21,1.3042661436775511,1.3314522181617985,1.2493803427921768,1.2167163096830838,1.3115301100896215,1.7290618388648205,2.095499026386689,1.749720435866013,1.3677370303850291
PMEPA1,1.1977364810571858,1.0453377725013782,1.103061178259382,0.92383185417301,0.9283805337271488,1.0383314518853322,2.873891798419601,1.787924517047343,1.197518120523866
NCOA3,1.0232486264738334,0.8777876312433921,0.9936444811106218,0.7641309293116222,0.9520128342098508,0.7441817501613521,0.8696558657635333,1.0360527911541586,1.1270345520261933
TNFRSF12A,1.168591374479303,1.3727632043283793,1.048077945272882,1.4343563167788205,1.3308605953709425,1.920151072281645,2.0674645692324387,1.142908424811855,1.0304099715577666
LRP8,1.0075174499912365,0.9411572310204392,0.9399595181434316,0.827633121890038,1.0521058088717132,0.8871594997251161,0.8009147340730585,0.7210293574156679,0.8765156185550681
RSL1D1,1.0164289131435402,0.9090501339731148,1.0312703413159316,1.0768333371347756,0.9428866259130358,1.042848319543119,1.6260669037598054,1.456864586333021,1.213254330713177
DOCK9,1.0308129039975469,0.934775202373967,0.9709640629750632,0.7614598100882709,0.9901239633586318,0.7789706478896141,0.8277107226249351,0.8737251443348031,0.9588117465119328
UMPS,1.0734266447420526,1.2049408212500117,1.1743194597289128,1.2286385757842977,1.1394652041745552,1.265721787758662,1.3288293939128044,1.409802272980308,1.2219525602710837
TRMT61A,1.2601207276503754,1.439769005637553,1.181635977732407,1.172446162947059,1.252100547663975,1.417669694093412,1.8368822188200515,1.96911518498386,1.3883572407596256
GRAMD1B,1.073362710476066,0.970159606161806,1.0343376856560795,0.7524515145849833,1.1063903054156847,0.8352959406238329,0.508713467078745,0.4361631356355847,0.7727973225010826
EFEMP1,0.9220347593010446,1.0100621962083516,0.9538265921390487,1.0592115100120068,0.9160746284942308,1.1032705818985056,1.0137173882246833,0.8225260804979715,0.6584629383891134
KLF6,0.6225457472237538,0.6502904133673424,0.7945810187713661,0.788651486640256,1.0470897568365782,0.7810569920945776,1.0677667931469177,0.8228417690657158,0.923255228688556
SEMA4C,1.0420340343413514,1.0248779117665152,0.9563838361195168,0.7140742112455422,0.9424648243675814,0.6357556012644509,0.5023428357476563,0.990180737082226,0.9068332073167268
JMY,0.923776531777758,0.9252719589785529,0.9614500674743156,0.7404973046270213,1.0184945265228222,0.7015746500780966,0.4541881762676956,0.8843218728049357,1.0910290997636254
KLF9,0.7594968692263842,0.712069416292059,0.8083169377908828,0.6519792314293956,0.9100594666488412,0.6531863528669014,0.3819345435157623,0.4277486022030155,0.7248923254316102
STC1,0.9413224401294684,0.798343747522764,0.9374280037357512,0.8574369559907816,0.8968106244443926,0.9105919358362862,1.7529767965436602,0.9925051910274908,0.7141892119067956
POLE3,1.0420191409968254,0.9927046691483664,1.085964498202734,1.4717826094420865,0.997641439247282,1.3461307095180692,1.518744963771537,1.4675940338904794,1.123166357703635
ZFP36L1,0.7031444256444679,0.5514750283599263,0.6899116642797004,0.497772756475149,0.6414078175910229,0.6744322342967509,1.860313191254484,1.1722454096237485,1.3126893103476738
ARRDC4,0.7685776956603342,0.7659818181076271,0.7995954949380638,0.6950142122439869,0.7368998593629875,0.6889288061677626,1.7103771462228023,1.2013872713404832,0.9027829640848614
POP5,1.0551379487484576,1.1552788788399224,1.0314555035862536,1.2844796881829703,1.0481125987343345,1.37957509635571,1.006353370502833,1.081246503955237,1.1900549927608777
WDR37,1.275836983611746,1.2156067583624897,1.2356548502904523,1.3404029348962154,1.3549573460665576,1.7736710777300535,2.001695978866097,1.2992519983471165,1.06063610368962
NOCT,1.015520364627428,0.9622248570638626,1.0762835697420166,0.9354329588631584,1.121308841097119,1.7258867643092315,2.0855267852837898,1.2186745228693845,0.9432153121177468
TIPARP,0.8859395010396207,0.9555602756257712,0.979592948881084,1.0393967918190703,0.9991079218744938,1.569887494163707,1.8933990560004388,1.2870111710633003,0.9621010593568888
TGIF1,0.5609778246897914,0.622500071355363,0.6801363944289441,0.5699775015789688,0.4257012893909448,0.4262632936091026,0.8708888305324866,0.7364884842540275,0.8324981579270401
PLD1,1.0413744974632309,1.0423238459699595,0.99126911370819,0.8727907554517944,1.0862343882562258,0.8335010519874518,0.6532915635422741,0.5110761960142807,0.8300234602594819
SPRY4,0.735662202702917,0.662983432084612,0.805212261373464,0.5378616691839453,0.923654042528344,0.9827678006155492,1.404733103209212,1.1582090994496792,1.1917293029847558
DHFR,0.9680916937168728,1.0380365721057454,0.9963299691251531,1.1000628712600722,0.9603907196281086,1.0219383717375754,0.959851846906372,0.8678925085124813,0.8086936107041345
CDCA4,1.0423069270215732,1.0892927230538734,0.9784863033571116,1.1527718934806164,1.0898134367867858,1.388005226385954,1.72030401016063,1.1157182867905486,0.9278656186701456
BCL6,0.6163163422414022,0.4840187114805839,0.6822837862336151,0.4717038018940856,0.7187489471763849,0.5261765302803127,0.7933946608951791,0.6427669047501141,0.8622929787921929
ARHGEF28,1.0529814267993511,0.9881719899211346,0.993180107224453,0.9203872290944072,1.0588599629695783,0.9054357125126562,0.7368710184149253,0.8079383907993806,0.841100238579208
NIP7,1.0261860045499287,1.2259098130456372,1.1255903723223306,1.47349268901492,1.1589987087540716,1.556113698102078,1.4731510670100147,1.4287989921762427,0.9869176376148024
NOL9,1.103222938683348,0.9589236829391792,1.0209464784466065,0.8415144643319922,0.9952625214696345,0.8846891774998918,1.3499417857155482,1.588153425980375,1.2860658237003595
IBA57,1.417978147913317,1.4992653063358392,1.3744062578078606,1.4640369760419831,2.02639162632289,3.22079635417241,3.873782567331354,1.8780684761978583,1.2670719497189669
NOP56,1.0779563046519438,1.11234852649523,1.100455971260104,1.259411421836795,1.082646618088753,1.2948054259982809,1.3170478448930731,1.398104805619388,1.1392500463984816
SPRY2,0.8750140562425638,0.9072769264330008,0.9414097272045608,1.1791520856273614,1.0096759553049424,0.867255184913399,0.9206241421771768,0.845402147128899,0.7305816132450524
PPIF,1.113113858508156,1.0952644195074517,1.0562825908175393,1.1658817321563,1.2188976783315686,1.388563113724601,1.719452025363715,1.2841341216830875,1.0748477314783405
GPATCH4,0.9594633550799492,0.9363296744135422,0.9676077850149652,0.8314048931919448,1.018472094576914,0.9387318690792872,1.3021584172781435,1.666720202581848,1.066055621158307
AMD1,0.9090146491757948,0.8530325977258234,0.9042146268402844,1.1500208400268264,0.9121839304920626,1.214976135977324,1.6060859776100902,1.0578421267701,0.9527661542497838
TGFBI,0.9205593827588306,0.9882173426796044,0.9664607519594683,0.9197497710395584,0.9612739140964748,1.2640521075425062,1.5471773632891888,1.4249318092992989,0.802441043063845
AGO4,1.0222431025725809,0.9512325424411447,0.9391643807765272,0.7995123220839476,1.0359925102106635,0.745230761685133,0.6260927712314288,0.5928300021532444,0.7434058072962829
ADORA2B,1.1040266693368412,1.1865349879783962,1.0961702076780635,1.2356949403917472,1.0951765059358811,1.355815214203013,1.8131891869215424,1.6804345514707657,1.169078059264285
FAM114A1,1.0105304097320875,0.9366163383315382,0.9171947826704462,0.8970817144310096,0.9900685245895012,0.9643702948759058,0.8954218608355997,0.5895724410758979,0.6440647024830783
DGCR8,0.9770419564586084,0.8882930137070794,0.91190067308905,0.9475562814847468,0.977447573714509,0.9968680517705728,1.5736334089774255,1.7429391136375665,1.0682811536271066
TM4SF1,0.8748822608275121,0.9122655696204268,0.9178795075196948,1.273640748015312,0.975489982906516,1.16295361540264,0.9241617229365258,0.6813945598618434,0.6172149392539209
ENTPD7,1.0571878487403863,1.048094426450056,1.0975215467863468,0.8645245218955513,1.0180116669593493,1.087920231751327,1.4140599182057558,1.7704431007498111,1.331811025228328
CYP1A1,1.2358238848158525,1.3063781933965548,1.112002189060444,1.355789788851728,1.1397405796947122,1.7510692761065372,3.3836971414060995,2.2830496202506887,1.4098053855839012
RRM2,0.9560108041680032,0.9995353860644456,1.1094385265715885,1.113577648560052,1.0494776143338556,1.2385398738942963,1.4905886890171407,1.6062349951213286,1.2116213658509325
SRSF2,0.8681431420495929,0.7486868108800057,0.7862038003873772,0.9072748185504956,0.8120339818651819,0.9655749221119728,1.2733740891558327,1.3368141562729927,0.8425969477721865
EDN1,0.699453483585772,0.7968899758337779,0.787305339112895,1.3747288420412307,1.4362186100084662,1.908287762046034,1.2887241390432844,0.7811856051161273,0.6279247017656943
TMEM154,0.9327596380662444,0.8306542020716997,0.9272087687614196,0.878388723419932,0.9252493562782094,0.8367601445527304,0.9936862845510068,0.7173925824275036,0.8820789158806992
SNX11,1.1890574868742212,1.4801623001825386,1.3304279136989463,1.6540250728761774,1.508203554089946,2.084353702870763,1.74259231757004,1.2755045838217327,0.9736150182164264
WDR77,1.170014315902903,1.1763930714946351,1.1182994698963882,1.047544585853758,1.1064637493702858,1.032092322617729,1.0742289918701775,1.3955469604866462,1.2461608292777302
TNFRSF10D,1.134160814657569,1.054829830577951,1.0483968639108272,1.150483220944185,1.1558484213625746,1.3438152498818912,1.69489716683196,1.188217914259995,0.7357987247559266
PTDSS1,1.0495958912716508,1.0553052905078617,1.039797681775152,1.085335135603312,0.9944286380805424,1.0204546191733592,1.2038890109840372,1.4503828421697742,1.3811204588361985
PLK2,0.9792219861915052,0.9630268976833918,0.9946495717319824,1.5175594286601923,1.3069245943680514,1.2651309567885654,1.428138039484022,0.8996493938480957,0.830439739242354
SLFN5,0.9579778969033044,1.000392551105555,0.9500668124832892,0.8205805954058469,0.9746432301311444,0.8605214746562473,0.7316384500184872,0.4570073891596276,0.6706492807527414
PGPEP1,1.0447800794210915,1.1576605565575426,1.0049193480710987,0.7764734406552843,1.0990527547967257,0.9031392735684124,0.6703721559248778,0.7041946443157825,0.806314335198749
PDE4DIP,0.7709815333376766,0.7345959591562823,0.8068659309789635,0.5505693481940575,0.6927754355330079,0.5764000475010207,0.6675120639505148,0.8645581661916112,1.0172234687701665
RIMS1,0.9893582139880448,1.0207792085178664,1.019990634152443,1.0833154174639137,0.9984777714140344,1.1438535693632446,0.8317471124414937,0.5263011716061315,0.6643774312021168
TMCC3,1.0458195664853651,1.0561702613900257,1.059959716639154,0.8444663394891557,1.049049581639661,0.8253586976420154,0.5128861536034902,0.9114961542114144,1.067066806822622
COA7,1.2237023045425195,1.2486611892325814,1.286552685586136,1.3685528048061142,1.3646709204231715,1.4670445454552252,1.5847873417676284,1.4988598451920416,1.1517986044780082
BAZ2A,1.029438187832184,0.8989061737659091,0.9739981931248256,0.6520952875282108,0.932103784714341,0.7015138767413474,0.7232477477273388,0.9742869265765102,1.154478108955449
SREBF2,1.1373180564094652,1.1042570828057638,1.013264178781398,0.8371258189794246,1.0466202677777563,0.9344774442660836,1.1188178465340557,0.8330358730460026,0.8398656574551747
EML2,1.1146066773557706,1.2269206121501597,1.0408400835558862,1.0304911808640478,1.2073243674420175,1.1026493742988273,0.7947520643855431,0.8194080875786505,0.7415415282054709
C8orf33,1.0095165777461523,0.9735137194413424,1.051893910050998,1.2407482932505531,1.0032761334399043,1.220110269342969,1.5354031976579678,1.5406306845419722,1.1111795683765355
SEC24D,1.0022573481797348,0.9360592346126824,0.9615030693195988,0.8381278672806929,0.9845986979588056,0.902940454130332,0.9707510320315084,0.8613754776432572,1.0441377934555356
IRF2,0.9930384290921432,1.0839202405881143,1.0369853978326156,0.958969206092709,0.9202288962215368,0.8558746840887084,0.3816361794397022,0.9847390128703644,1.057304763503287
BACH1,0.8396532783345214,0.8377290392551239,0.8985957162939509,0.8100798377578674,1.056261518152721,1.117812174921305,0.8576505973214732,0.730041657528545,0.7865007855891125
PAK1IP1,1.0330795882796004,1.1139411004393207,1.1277523832051524,1.3823672625858228,1.0789309448421662,1.3472648973340595,1.1773464386798076,1.2134042017597209,1.0788598105438107
ADM,1.2466868897719432,1.2922453995204748,1.1446511199878415,1.460923555899951,1.1236181598863633,1.4370725877773527,1.717122395926541,1.2277290527921656,1.0608022068155207
RRS1,1.17171861524227,1.25415195105406,1.0972414962594936,0.9970956926165216,1.1794044641037271,1.1282326612000548,1.7354860336399012,1.6952600737458052,1.159072746125302
ADSL,1.0611259808539486,1.2567144449540983,1.212813451784633,1.601109050040307,1.099321507862376,1.4836554687043673,1.1957996906376558,1.1317085431353056,1.056813894572716
GPAM,0.965485145688572,0.9372259883696124,0.9648414189143876,1.0664816750743935,1.0439563032626458,1.1560221555172123,1.4584978125530927,1.652812752585868,1.0080937682220417
CXCL1,0.6046574900298308,0.6373892805262176,0.61862410744065,0.8093417654471715,0.7198390774706496,0.96176316456788,1.004283635436256,0.5187567613888918,0.8270178597932979
DAW1,1.1166833378383805,1.15796982020337,1.208721893098727,1.9807706682989157,1.357980970901827,1.7564344596792618,1.413931897112578,0.9694192022153716,0.8322508214395106
LINC00673,0.9797181153436002,1.2567247689128576,1.1198510321697075,1.9295349296901223,1.1928654144772834,1.8070891791740555,2.96259530265104,1.357011782494707,1.0104716917685233
DGKD,1.1184738912116732,1.0536290597084328,1.033060815690219,0.8760868564145482,1.2656355104911778,1.8024175263310616,2.280532942319376,1.127721570890511,0.9924981289365004
DIO2,1.4984950229350538,1.3878373849785763,1.597151713077833,2.7970959681475067,1.4017699680122169,1.4567835795498207,3.403609527332902,1.4110005874712688,0.5772580643441965
NEDD9,1.0073063797069863,0.8812612282115841,0.983786110743234,0.9371712196934042,1.1411859838461664,1.5922496212958293,1.46862413818353,0.5188222382432837,0.5847015042753576
UNG,1.144152536329639,1.227900459149278,1.1377486327885216,1.1724571989516714,1.1790849659685811,1.2916755931766533,1.3046817423650676,1.1719598372715816,1.119669138808046
CDC6,1.049456824530026,1.057520226731692,1.038874279664361,1.1455787118903198,1.1249228044804418,1.3347394538805892,1.5464911719064596,1.1218671527526658,1.086461492893803
SHISA2,0.8895601643077083,0.9700754864547808,0.9287272431262832,1.0700133226533373,1.107051179529246,1.3527596353641531,2.704717586192831,2.1037020014723176,1.4869727668485042
WDR43,1.078456880403304,1.079219969948065,1.0935188395447129,1.1301823709818206,1.1034396874278911,1.248504717047894,1.6277640066939387,1.4355043295520464,1.0563347768724416
CSF1,1.0824879461071306,0.8558397764321459,0.9308484987784306,0.771330523993277,0.978367121397456,1.1204183743357663,2.167728815697109,1.0111576243030576,1.292055261876421
LINC03033,0.9842346923326484,0.8908156662390184,0.8679521003401716,1.20730854593322,1.0012921403837944,1.2242515850203433,0.9572499673275718,0.8285506025467892,0.6746681084111082
F3,0.932061006715439,0.8731707947906666,0.903228813991583,0.930346097419346,0.9681632158721784,1.1526067475628938,1.8014418763433973,1.2163373185978748,0.9377522924795092
RNASEH2A,1.0699083443763582,1.2236083985216768,1.10385803800132,1.29555687627017,1.074544074619623,1.3143102220478384,1.0323465918484571,0.8871481940453864,0.93127905838934
AMIGO2,0.9560419625703148,0.9345017648090304,0.9656480108927218,1.0787018338271883,1.1053667784599188,1.667550074180922,3.034779222542955,1.614789206321113,1.0236779362837969
FNIP1,0.9371229615541145,0.9342916226153358,0.9510839924240791,0.9397811656834836,0.8851763642817287,0.9455911247592498,1.717958096493997,1.1292780173242432,0.9901938035467166
JAG1,0.9640219649381094,0.9726673318765494,1.000123391336032,0.7763727620059258,0.9949196188510014,1.1244648568752194,1.6374678136695024,0.9291670709437428,0.7910426609665568
MIR5087,1.3124764810244265,1.608938526361219,1.888306526907717,4.121512041095164,2.8646790934885087,3.2328029798682203,1.5120428514223867,0.9612249640525804,0.761075357939177
