GeneID,Psite,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
ACTB,M_283,0.6558372914055678,0.6262312331623271,0.5997762931391479,0.5792591042162722,0.5722880429488054,0.5916037786498329,0.6507916046815891,0.7586548608785798,0.9095707153500628,1.0649422158477393,1.1444227880896731,1.084498827642941,0.92829548775815,0.7819319651598139
ACTB,M_305,1.5998026054612953,1.6497224053662332,1.7849945208986675,1.9526941309315184,2.137966611853033,2.3442420505038686,2.482834499319138,2.423365428470245,2.2105925250249,2.024511735279967,1.9635236984386568,2.0055871856612764,2.076650072089557,2.115402704924636
ACTB,M_325,1.3733185315521246,1.4981745654621943,1.4096986439434658,1.1041302641144215,0.7638074885748046,0.537964109701382,0.4483796709856295,0.4713430263337873,0.5816760501595555,0.730985920014926,0.8556597171874648,0.9268432869225828,0.9398008914507556,0.9000826481193637
ACTB,M_47,1.183859199107282,1.1964969365460647,1.2967756412567797,1.4796486580775037,1.704325506595057,1.8932405315495136,1.9541689376066185,1.8443650789462076,1.6199076796394527,1.391394237481528,1.2438166553671548,1.2074292298729064,1.264906134581907,1.3610381731896546
ACTB,S_239,0.8932082579369209,0.8876865848823009,0.8646276728883233,0.837786046880865,0.8258552094499029,0.835799913774509,0.8649194842330844,0.9065145347584168,0.9445376932802546,0.959995172444494,0.956050735880802,0.9542780107077778,0.9609646683715858,0.9605226130926942
ACTB,S_33,1.9222641818056476,1.9938258527851365,2.0238996012244224,1.984362103535696,1.894396473445426,1.7981334662255732,1.721948231079612,1.6679425986469505,1.6358459661331266,1.6305851432518412,1.647491530283637,1.6692207470143687,1.6861640101406108,1.7052427153785414
ACTB,Y_91,1.1368667042684624,1.1112124134610022,1.047132116800489,0.9682963706888028,0.910262401361087,0.8963554686128564,0.934884936432804,1.024415185885424,1.1434548325437588,1.2343747827405371,1.2361752232040943,1.158134939306282,1.0710402652605095,1.0266479136128597
ACTB,A_2,0.8460649131923038,0.8268502674348776,0.8347821013429799,0.8682796578307475,0.9220723767791028,0.9904249560579664,1.0665571475477007,1.1390098895635243,1.192681409554873,1.218130899832415,1.215039471859145,1.1853526826566594,1.1346092169709083,1.078765312755999
ACTC1,,1.771998951353383,1.8481575443978264,2.110944279693385,2.43867326108183,2.690961715817112,2.8654893287988945,2.9762514549273105,2.915313798376799,2.6514802482295625,2.387391275476185,2.3345398464470763,2.5156748863769454,2.7533904957261277,2.818376332511426
ACTC1,M_84,1.4416439264362169,0.9417217084805144,0.7643832743345288,1.034144343065606,1.2156295631256586,1.137544302963955,1.1542421251137056,1.0834859242014652,1.167074217729333,1.640201953865449,1.943684778788672,1.431249078184177,1.0052879563842498,1.0529693299514966
ACTG1,,1.1477189641013017,1.144721334555623,1.1284252754587474,1.1151032536426486,1.1131096606718651,1.1123016453783865,1.0938499779774684,1.0516070295320217,1.0001154717599068,0.9620207535794676,0.9549761463833972,0.9855579491197316,1.042430847700174,1.095803691756957
ACTG1,A_2,1.0318228573633992,1.0289926512321412,1.0296648221328748,1.0320450391206408,1.0346565434123365,1.038689346742993,1.0470995185159122,1.0610813582933476,1.0778090554169824,1.0915048619293524,1.0963162540018767,1.08964638344556,1.0748843100444918,1.0599484578636171
ACTL6A,,0.9889951504169576,0.9476170697714592,0.9441932089825148,0.9807094418615904,1.0104401456227117,1.009237468011081,0.9946453022718724,0.967011729909521,0.9147096454712706,0.8546331563978755,0.8185788475862714,0.836299223308892,0.930451472492146,1.0803509871598285
ACTL6A,S_233,1.0504521340992683,0.9976586755577525,0.9634966001920202,0.9599724244933462,0.9589808762813524,0.9407607300254794,0.9313591130108548,0.9556401524478324,0.9836989016485144,0.9597942076427066,0.8795531244978899,0.7904650933295223,0.7335068883707665,0.7253819866292346
ACTL6A,A_2,0.3396976559379795,0.3442227510803576,0.3538055557498271,0.3666975933294067,0.3776901691749075,0.3804816378750383,0.3734183853083583,0.3612420023448187,0.3496767473012863,0.3408386059556751,0.3342845017293689,0.3298445317728811,0.3282398517015876,0.3298934724536821
ACTN1,,0.9299258818126896,0.9294665734292904,0.9620633081909088,0.9868758550450224,0.9796374778308792,0.962330880301238,0.9589483531546998,0.9718390311280064,0.9953103537480044,1.0116701541168012,0.9939208562153916,0.9524852056112948,0.943072661206458,0.9978827857437498
ACTN1,M_1,1.0666161029145205,1.0717918227368766,1.0742397606104237,1.0711304341051866,1.063075900891639,1.0559761166498358,1.0566653117545066,1.0651283863163246,1.0732870350358,1.0736708418541452,1.0664742026547114,1.0559933594265871,1.0453532862714228,1.0373172056483464
ACTN1,M_13,1.0067439906627538,1.0117717198267722,1.0143809411522686,1.0117059705393547,1.0042926233007292,0.9977367630044166,0.9984122866723524,1.0063000161316091,1.0140690024835723,1.0150264138241358,1.009266441613034,1.0002482643380437,0.9903615299103476,0.982209843277383
ACTN1,M_748,1.1363118815961604,1.159655530694896,1.2494437248450054,1.3896673268224429,1.5003881614252834,1.4927370800560322,1.3666243679804049,1.2013697397259062,1.076521132473098,1.0373642990305183,1.0938751119435928,1.2138412003435857,1.319779925440328,1.3446648096018583
ACTN1,M_791,0.4560247504151291,0.464974607513089,0.4755824975572396,0.4875445998999359,0.5077592104941314,0.5457726212782231,0.6012422867886642,0.6490901575511409,0.6440182390021303,0.5680909922221964,0.4629157911136812,0.3821036779123483,0.3459159438367472,0.3490493090905677
ACTN1,Y_193,2.300996776434672,2.1814045008428598,1.9454870408017957,1.6991177370354251,1.5306248386225043,1.4549495793842344,1.443788322029525,1.4962370293403893,1.6668891369018908,1.9946646299191075,2.388642171388891,2.6442464949070037,2.6692303735223333,2.550087056952168
ACTN1,A_1,0.6350042707442256,0.6346593877409771,0.6440778733536089,0.6593776049623193,0.6749910150744187,0.6870635698819324,0.6953682146313364,0.7023393692854348,0.7093103017887231,0.7139237863818065,0.7127730883112953,0.7062862957976845,0.698723791838423,0.6933970914924636
ACY1,,1.059364096044099,1.0631960094848454,1.0589022224319653,1.0591293971008124,1.0608514471490016,1.0406621045312316,0.9835526496374976,0.9139426785492925,0.8716379827887992,0.8662175555930599,0.8702783488305041,0.8510408687043743,0.8084184924888783,0.7743849070467698
ACY1,A_2,0.504487294934908,0.5290281091685726,0.5424186862688067,0.534788511011749,0.5074916301897721,0.4719179048747996,0.4398207887821087,0.4168747365295877,0.4039426385533106,0.4003503672398122,0.4047369882251725,0.4146930707229231,0.427066744513761,0.4387524693067283
ACYP1,,0.8064185316145464,0.8068225811868555,0.8201665804672497,0.8377762086013365,0.8413645756015429,0.8272390509135351,0.8251080209682806,0.8696604967061486,0.9499292808373576,0.9958301969384948,0.9552694163375324,0.8687324741716735,0.8044060977709941,0.7853967869563113
ACYP2,,0.8057391686120673,0.8418728299593002,0.8906285001753711,0.9277484853243888,0.9361537548865771,0.9190510155174552,0.8964568979608245,0.8902905419254259,0.9065789513727832,0.9251104940983774,0.9120241143257494,0.8564373005284599,0.7878854382474774,0.7458198000881261
ADAM10,,0.7968912381868721,0.8021907604626406,0.8100940975981805,0.8154529241208995,0.8156338616248174,0.8124733999896735,0.8091511510917094,0.8071720016325467,0.8063658933252347,0.8061277260197686,0.8060753013563999,0.8060665779537599,0.8060654707942195,0.8060653629875503
ADAR,,0.9928967060505808,0.979091270958278,1.027814353574955,1.1088847115854812,1.1466053048119509,1.123355157697116,1.107394139975082,1.1288126508127474,1.1478974851795014,1.15791711597087,1.2055806668486917,1.2933419196848317,1.3591986507949552,1.360954865976904
ADAR,M_819,1.056695090914831,1.081565885772589,1.0933102764857858,1.0930060393140133,1.0924509727436855,1.093493604417218,1.082125618223847,1.0529538575769264,1.025073316036658,1.014764618870872,1.006087789020029,0.9708294292139392,0.9154350295563032,0.8777585701015876
ADAR,S_825,0.9666658769919576,0.954917490037286,0.9372004532629236,0.9184112261766314,0.9043308935606316,0.900601194932259,0.910739507870863,0.9334839588361484,0.9615618102654784,0.9842338104559551,0.9935565873966766,0.9894021705957412,0.978110389988085,0.9667457211186516
ADAR,T_601,1.1023381750127808,1.1235246439896491,1.1385240782017532,1.142339068877358,1.121469736100669,1.066250065754062,0.9876383916747612,0.9130707363243304,0.870935159895666,0.881347668195733,0.9484844696102936,1.0483277343329758,1.1291937194857389,1.1505125245765302
ADARB2,,1.0018438478897436,1.003139054998765,1.0034425233262547,1.00079656865696,0.994962022956957,0.9890405326964794,0.9871920447364426,0.990765853802038,0.997621814198362,1.0044393533973557,1.008617603114992,1.009085029902927,1.0067773437596377,1.0038821453643203
ADARB2,S_15,1.0058425928508237,1.0060672944919602,1.0059845126801048,1.0051480857841892,1.0035803502771337,1.0021252622466676,1.001840993449062,1.0030400369963135,1.0051582864950332,1.007319277484919,1.0087204968391412,1.0088567005770488,1.007871952095421,1.0065441077717934
ADARB2,S_16,1.0351410455323686,1.0349887359323693,1.034351590497305,1.0329861870401336,1.0312171754625812,1.0300312503941793,1.0303433351547062,1.0322187379153631,1.0349811282279548,1.0377709329102165,1.0397460001046643,1.0402324700984358,1.0392254953498212,1.037540498943352
ADARB2,A_2,0.9842836373737024,0.9840281485046188,0.9840103937710408,0.9846496551565668,0.9859771519311682,0.9872809060758114,0.987600974191604,0.9866049527096376,0.9847684480941532,0.9829049344845386,0.9817843180714656,0.9818473828331886,0.9828657893225878,0.9840533532347284
ADD1,,1.983391040543903,1.9971045428879808,2.0479256117662854,2.126918267754905,2.1909410212225304,2.2097253094048503,2.198216140622181,2.1468578992829195,2.004517415484744,1.8150837199267145,1.7280393498141524,1.8278746577683944,2.047083855142758,2.213275042905249
ADD1,S_12,0.1099415088596033,0.108371351301339,0.1069368665071191,0.1065435294904177,0.1076053593341861,0.1099372386465899,0.1128579580511872,0.1153306298939294,0.1161644652376552,0.1144643038343046,0.1104576868757404,0.1058949521913594,0.1029798147684273,0.1027164577581837
ADD1,S_358,0.0942743926763927,0.0936821709454555,0.0911180411533877,0.087593081260447,0.0846206580154562,0.0831394054349075,0.083271838126748,0.0846982061358119,0.086788564190202,0.0885042652926698,0.0889710616650037,0.0884402139572489,0.0880002779619992,0.0882507345221711
ADD1,S_757,0.2689786766813124,0.2691788858664506,0.2687650722672243,0.2683226870774237,0.2686979577635563,0.2701932478515956,0.2720136791784164,0.2722668374315859,0.2691671329901473,0.2633773027603208,0.2584229452166384,0.2573969783103097,0.2599670253803376,0.2633852691792638
ADD2,,1.0546597901558463,1.0606817352928135,1.0724340040736418,1.0858040297096878,1.095572067095924,1.098908059465419,1.0947795343659177,1.079971179358772,1.0514276015656048,1.017388562691229,1.0003222022591385,1.0201152416014048,1.0726326061850264,1.12601082854832
ADD2,S_592,1.1342007904103577,1.1353706865579565,1.1372478413931104,1.139261482499616,1.1401732751604945,1.1390615065658736,1.1357746835502482,1.1303201606668762,1.122871339407154,1.1153336616985223,1.1119476188898063,1.116258529789226,1.1268576277394164,1.1374726594726687
ADD3,,1.2027752649661538,1.2890446888320706,1.2374289174620483,1.0714878273131756,0.9287764825484612,0.8893516396842022,0.933787236128908,0.9868819882929548,0.9895947337130748,0.95174989627203,0.9133847207291692,0.8955864103173812,0.8991492054347723,0.917381383544522
ADD3,S_681,1.2932640943024574,1.2792051986630848,1.2843887226984063,1.3101539998489773,1.3512216686018184,1.396341659127355,1.4330972081026152,1.455289226466012,1.4642959397875133,1.4637949549089155,1.456651066807325,1.4454582807198764,1.4322522508395352,1.418248488171887
ADH5,,0.93030522166122,0.923503228883235,0.9035764499005172,0.8884285684976215,0.9032287541888592,0.9413589856465672,0.9594502732564434,0.9339747662446116,0.8951551698682412,0.8776651831895439,0.8782945602756699,0.8723200942105187,0.8535749377613605,0.8411405376657214
ADK,,0.9850929120827524,1.047085069881535,1.0824411598751178,1.113579750267486,1.148575845483765,1.1425208363068995,1.0773289809273732,0.9966094016915166,0.933704156647758,0.9007207418347918,0.929084440740518,1.05052939361665,1.2340226135018206,1.366361174038783
ADK,A_2,2.601837994314589,2.593193450521302,2.4869199352599427,2.4746695676045194,2.5193538293274504,2.5342799765120545,2.5356612788266424,2.5357047157168022,2.5357052052982776,2.535705207309684,2.535705207312714,2.535705207312716,2.535705207312716,2.535705207312716
ADM,,1.0974018866214752,1.0968892160493209,1.0928215301999578,1.0876316396773282,1.0841950340643527,1.0830542333449542,1.0821155072534954,1.0782125889683225,1.069341961483094,1.057752360774992,1.051504258474934,1.059479501103661,1.081586015782444,1.1054108182565705
ADM,S_153,1.0732993613300397,1.0732252242207023,1.071988040984056,1.0703295016548482,1.0691791973603837,1.0687948257407305,1.068689388258153,1.068139105768848,1.066705865389911,1.0647161160953251,1.063462430071759,1.0643794565249038,1.0674726127242822,1.0709183689724149
PARP1,,0.9878445037278883,0.9923182912340512,1.02259183023495,1.0131886632891824,0.9826928944082124,0.9729607269874856,0.9576296823597426,0.930687303996551,0.943948433967552,0.9951321955677268,1.0087326232709763,0.9622963787344482,0.9246059964971683,0.9481216531044332
PARP4,,1.0671172836493537,1.0281461938054255,1.029122575415531,1.0653892949753567,1.0992406265255712,1.1040094731814076,1.0874735736409835,1.0694060798623508,1.0588462814691573,1.0546619822635372,1.05345854190438,1.053200030355485,1.053157924813548,1.053152677528269
ADRB2,,0.7610080326863163,0.7418541146361924,0.7212804068549326,0.7193572448410667,0.7494227937955643,0.8008656957125913,0.8418168511889422,0.8482180512874834,0.8267625203547977,0.7998354419845992,0.7813188034660256,0.7724557911614697,0.7693105418260047,0.7684647181709126
GRK2,,0.9092153136312316,0.9040084041266808,0.8996903745278975,0.9062391842599032,0.934097154626436,0.9764132396911772,1.0069815446149777,1.005628589987291,0.9796053832596164,0.9498503447931662,0.9288386167191536,0.918064607312683,0.9154000281204128,0.9185009448708884
GRK2,S_670,0.3756287379006985,0.3747898175405297,0.374182893269412,0.3747447535488738,0.3773017549353103,0.3812682470739177,0.3846200807676972,0.3855966601568889,0.384123832238178,0.3814072577649771,0.3787254812973063,0.3768539889788104,0.376070222419158,0.3762256903207603
ADSL,,1.0895840157808083,1.0154920565223209,0.9653660062796412,0.981373991809063,1.011923392029089,0.9914772599021232,0.9501660967441082,0.9347665463559284,0.9193827837519564,0.8844188905036787,0.8835701976165474,0.960800959097196,1.071441340186453,1.118129894576862
ADSL,S_9,1.0068855791445237,0.9976727073064326,0.9368148851156096,0.8553439192270483,0.7925937562690217,0.769143690796767,0.7821682395241595,0.8083584177495882,0.8230244493106026,0.8349065316430534,0.8853797480839682,1.0004384844987246,1.1417302344069884,1.2127352188791087
ADSL,A_2,0.6424834145440846,0.6454390480812916,0.6432326519565064,0.6360074765833202,0.623053971270375,0.6049051562789128,0.5842485759275258,0.5652998859762112,0.5535797924232011,0.5537597644865857,0.5655321913945744,0.5826502267703351,0.5972641364075352,0.6051939316289338
ADSS2,,0.9691674963300536,0.9224122533431578,0.9127721154129836,0.9226804166452384,0.9251906812678208,0.9221022911333684,0.9197120055194395,0.9199039561967416,0.9321717384134742,0.9482047308509614,0.9374253130328156,0.9026737005345892,0.8872673723694743,0.912284606855358
AP2A1,,1.055743643479659,1.0499384613372202,1.0722839334475402,1.1287560639953302,1.168403693169539,1.149025844927707,1.1086460471324997,1.0905415881504346,1.0722898705770785,1.0229553067951505,0.971897847149824,0.9630775883212412,0.9858204452510136,0.9927750062633894
AP2A2,,1.139461589796012,1.1156290773423396,1.0892083313055916,1.086253862028157,1.1020753069784206,1.1138628463394398,1.0786711117120211,0.9815987555419168,0.8887606363069471,0.8570431121762878,0.8707285071805813,0.9122414559532072,1.0133105813289065,1.17453108127852
AP1B1,,1.2213659350432209,1.1808099778798014,1.126724679910948,1.0773719413402263,1.0201407735428134,0.960059494699101,0.9145437616395786,0.877633150631303,0.8379653589663291,0.8121017239641036,0.8271013813204364,0.8875931703354388,0.9690410465304342,1.0329103669537472
AP2B1,,0.939853337063102,0.9307694696132868,0.9436211248702228,0.9328362513380803,0.903389179900576,0.9022239718771652,0.919745046153862,0.9089301198638275,0.8759516371100567,0.8530832152447807,0.8415882108599969,0.8370188788681832,0.8416471084416215,0.8456276004742286
AP2B1,M_74,0.6978570907409408,0.6908742490970298,0.665439170859752,0.6193026887764744,0.5789575615776028,0.5762606357768699,0.633994212307529,0.7634305087372681,0.9452628070351952,1.1044777585857126,1.154878230910659,1.0971009633669138,1.0057208786776342,0.934697164332184
AP1G1,,1.028017406632634,1.0293988716095923,0.9880920525521334,0.9401023259506344,0.945959845176117,1.009994385211724,1.0330865786759178,0.9251511105102193,0.7705480910499832,0.6970045434729604,0.7316859164790545,0.8240209799243691,0.8968036367579889,0.9181168707611196
AP1G1,M_810,0.79164760943939,0.7812780156012087,0.7649270621289159,0.7520287106463801,0.749997505078243,0.7579397903252717,0.7694280514105253,0.7795128612380208,0.7876348718792425,0.7947966758354351,0.8001436277103618,0.8013251436129978,0.7977028246296661,0.7917464342760219
AGL,,1.096074766578871,1.0851958739544392,1.0103518818090913,0.920074418047336,0.8740709116213679,0.8861201683892116,0.9157960888823232,0.9080131426746848,0.8574935624526517,0.8079203034151237,0.7942179551450576,0.8210859421694173,0.8746567269037135,0.931833008792613
AHCY,,0.8567654829844055,0.8795371492764261,0.9266150690991556,0.9177508271394772,0.8766220124783909,0.8778911793645036,0.9085778443500148,0.9223173875942868,0.9444831525220886,0.994290893429182,0.9968664038262984,0.9123225524497568,0.8404631247943457,0.8688021881035407
AHCY,A_2,0.8838026062479896,0.8877210352916813,0.8941576592051224,0.8992725282359582,0.9005148520832538,0.900313104488164,0.9029018401106902,0.907840841878882,0.9097925083633842,0.904492259156508,0.892704049516591,0.8792630408460737,0.8699275631454826,0.867923977438428
AK1,,0.9717512237392766,0.9877727532953602,1.0110626083938847,1.0264530565719372,1.022159681109952,1.002925410839058,0.9854756355833372,0.9774449606715409,0.968246940964817,0.953187636534512,0.9484487086957892,0.9578349053738392,0.9544907452472976,0.925214215931227
AK2,,1.036206815301681,1.099408354223273,1.1254862346496433,1.0584151737461476,0.9656699384734302,0.9388044415072788,0.9657175314665972,0.9747146167615056,0.9542865869914376,0.9478597183396054,0.9626816555580912,0.9732373300066184,0.978198589395648,0.9967879227234656
AK4,,0.8831971550901749,0.9000609030272645,0.831923842325097,0.7565370496557476,0.7477727121621395,0.789755833573814,0.8145558020821546,0.8045652319061208,0.8027816036762415,0.8176859080789725,0.8098273498086392,0.7686319378734011,0.7356785466638778,0.7435324642367556
AKT1,,0.9961422402410788,1.0015696717092324,0.9612319716560276,0.8903718418585985,0.8373640643096252,0.8400192039053471,0.8823908649167213,0.8974160297732469,0.8445383677994517,0.7684388031048511,0.7336760476391975,0.760359429253114,0.8235699093972708,0.8770509271726216
AKT1,M_118,1.1773712531107152,1.14436772795315,1.1076090536208203,1.0915200572223405,1.099039346214929,1.1154521860021391,1.128753996639862,1.1391954544577405,1.1491165223898487,1.150385700943856,1.1285622684891845,1.083852683825983,1.0402620432113705,1.0239671290876506
AKT2,,0.9660889375653168,0.9710367036010912,0.9843146700055256,0.9939360813074092,0.9991345374434468,1.0050114175426748,1.0131452193074826,1.0272791808725956,1.0595976909134657,1.1174070175937387,1.1824780145497744,1.2165796041554957,1.2005562611592575,1.154544602244364
ALAD,,0.7959079640540119,0.8159433992362236,0.825142156423066,0.8038651862147492,0.7592420074102287,0.7188237639871751,0.6901191121987449,0.6575344908263965,0.6250153341821157,0.6266784849353955,0.6815273631025452,0.7574222838518914,0.7950362996929197,0.7838609983125518
ALAD,A_1,0.3821624580033207,0.3843548446498741,0.382176584085622,0.3751441648199493,0.3652140584299997,0.355459407172478,0.3475551630679672,0.341851524713029,0.3397598458176223,0.3436796804171325,0.3535521843143495,0.3650565081333815,0.3727931623445048,0.3748583837839243
